course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,language,rating,year_published
561800,Intro to Adobe Illustrator,Pago,20,189,13,55,Beginner Level,6.0,2015-08-07,Graphic Design,English,4.5,2015
810234,Beginners Guide: Photoshop Poster/Artwork,Pago,20,775,5,6,Beginner Level,1.0,2016-04-02,Graphic Design,Dutch,4.23,2016
559046,Basic Graphic Design for PowerPoint,Pago,20,88,8,14,Beginner Level,1.0,2015-07-26,Graphic Design,English,3.3,2015
338308,Master Graphic Design Using Photoshop with Rachael,Pago,25,598,22,13,All Levels,1.5,2014-11-07,Graphic Design,English,3.5,2014
477634,Adobe Illustrator CC - Print Design for Beginners,Pago,50,145,35,55,Beginner Level,6.0,2016-03-08,Graphic Design,English,4.1,2016
913194,Adobe Illustrator | Master in 3D,Pago,25,445,4,14,All Levels,0.53,2016-07-28,Graphic Design,English,3.9,2016
429866,From Drawing to Illustration,Pago,20,237,25,32,Beginner Level,6.0,2015-04-17,Graphic Design,English,3.6,2015
632702,Adobe Suite : Unleash your creativity & benefit from it !,Pago,200,1005,4,46,All Levels,9.5,2015-11-09,Graphic Design,English,3.2,2015
429366,Become a Logo Designer: Guide to Complimentary Logo Software,Pago,35,485,9,21,All Levels,2.5,2015-03-19,Graphic Design,English,4.23,2015
433084,DIY Beautiful Social Graphics That Don't Require Photoshop,Pago,20,238,9,22,All Levels,2.5,2015-03-03,Graphic Design,English,4.23,2015
185092,Design while you learn InDesign CC,Pago,20,1116,3,21,Beginner Level,2.5,2014-04-07,Graphic Design,English,4.23,2014
395652,R Graph Essentials,Pago,85,105,4,41,All Levels,2.0,2015-01-21,Graphic Design,German,4.23,2015
943724,Car Sketching with Simple Analog Tools,Pago,40,23,5,10,All Levels,0.62,2016-08-29,Graphic Design,English,4.2,2016
546124,Drawing Anime & Manga Style,Pago,25,82,5,40,All Levels,8.0,2015-07-10,Graphic Design,Tagalog,4.23,2015
876444,Inkscape 101 for Beginners - Design Vector Graphics,Pago,195,13,5,26,Beginner Level,1.0,2016-06-13,Graphic Design,English,4.23,2016
893978,"How to Fix Common Branding Mistakes, for Graphic Designers",Pago,35,19,2,9,Intermediate Level,1.5,2016-11-18,Graphic Design,English,4.23,2016
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,Gratis,0,105,2,22,All Levels,2.0,2017-06-13,Graphic Design,English,4.23,2017
273256,Mind-Blowing Photoshop: Master Skills Season 1,Pago,20,94,3,69,All Levels,3.0,2014-08-08,Graphic Design,English,4.23,2014
1240730,Architectural Drawing For Creatives,Pago,195,5,0,156,All Levels,24.0,2017-06-21,Graphic Design,English,4.23,2017
651014,Adobe Photoshop (Complete Beginner),Pago,200,98,3,33,Beginner Level,2.0,2015-12-09,Graphic Design,English,4.23,2015
1236254,Character Design,Pago,75,5,0,24,Intermediate Level,2.0,2017-05-31,Graphic Design,English,4.5,2017
1201118,Icon Design Masterclass: Learn Icon Design Principles,Pago,40,6,0,15,Beginner Level,2.5,2017-05-05,Graphic Design,English,4.6,2017
1227748,create stunning Photoshop compositions in minutes,Pago,20,5,0,29,All Levels,2.0,2017-06-07,Graphic Design,English,4.0,2017
408118,Marvelous Logo Design,Pago,20,91,5,13,All Levels,1.5,2015-01-30,Graphic Design,English,4.23,2015
1258402,Canva Complete Course For Graphics Design | 20 Projects,Pago,20,3,3,27,All Levels,2.5,2017-06-27,Graphic Design,English,4.4,2017
489114,The Complete Video Production Guide - Learn Top Video Tools,Pago,195,121,9,77,All Levels,7.5,2015-05-25,Graphic Design,English,4.23,2015
16689,Drawing With Confidence,Pago,25,105,7,10,All Levels,2.0,2012-05-04,Graphic Design,English,4.23,2012
1089062,Add realistic car paint to your pencil drawing in Photoshop!,Pago,25,17,3,8,Beginner Level,1.0,2017-02-02,Graphic Design,English,4.23,2017
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,Pago,20,380,1,26,All Levels,1.0,2017-06-26,Graphic Design,English,4.3,2017
385662,Learn print production from start to finish,Pago,35,494,6,16,All Levels,1.0,2015-05-04,Graphic Design,English,4.23,2015
508570,Step by Step Gif animation in Photoshop,Pago,20,518,2,17,All Levels,1.0,2015-06-08,Graphic Design,English,4.23,2015
934790,Adobe - Create a professional logo step-by-step (Farming),Pago,20,214,0,15,All Levels,1.0,2016-08-18,Graphic Design,English,4.23,2016
1133716,Adobe Illustrator CC Advanced,Pago,30,11,1,27,Beginner Level,1.5,2017-03-08,Graphic Design,English,4.3,2017
473474,Mastering Realistic Real Life Drawing with Pencil,Pago,20,33,5,12,Beginner Level,0.65,2015-04-20,Graphic Design,English,4.23,2015
1143032,Silhouettes that Sells,Pago,25,9,1,13,Beginner Level,1.0,2017-03-23,Graphic Design,English,4.23,2017
121490,FullPage: The Complete Guide to Flat Websites,Pago,20,817,14,13,All Levels,0.63,2013-11-18,Graphic Design,English,4.23,2013
339560,How to design professional PowerPoint business presentation,Pago,20,286,7,7,All Levels,1.0,2014-11-11,Graphic Design,English,4.23,2014
659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,Pago,20,774,3,17,Beginner Level,3.0,2015-11-08,Graphic Design,English,4.23,2015
835082,Corel Painter 2016,Pago,40,41,9,86,All Levels,8.0,2016-05-11,Graphic Design,English,4.6,2016
335902,eBook Cover Design,Pago,20,30,3,14,Intermediate Level,1.5,2014-11-04,Graphic Design,English,4.7,2014
441106,"Photoshop tips and tricks, how to change clothes",Pago,20,837,4,26,All Levels,2.0,2015-03-16,Graphic Design,English,4.23,2015
624356,How to make Better Compositions: Take your art to new height,Pago,30,11,3,8,All Levels,0.53,2016-08-04,Graphic Design,English,4.3,2016
456388,Adobe Photoshop CC | The Essential Guide,Pago,20,254,5,81,All Levels,4.5,2015-05-12,Graphic Design,English,4.5,2015
955242,Learn to Composite a 2D Action Shot in Photoshop,Pago,20,40,2,8,Beginner Level,1.5,2016-09-10,Graphic Design,English,4.7,2016
496430,Infographic Design: How To Create Your Own Infographic,Pago,20,84,8,13,All Levels,2.0,2015-05-12,Graphic Design,English,3.6,2015
793246,Autodesk Inventor 2016 : Complete Guide ,Pago,20,23,4,83,Beginner Level,7.5,2016-03-22,Graphic Design,English,4.2,2016
547190,Amazing Graphic Design for Beginners,Pago,20,32,10,5,Beginner Level,0.7,2015-07-08,Graphic Design,English,4.6,2015
696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",Gratis,0,4529,193,7,Beginner Level,0.6,2015-12-21,Musical Instruments,English,4.23,2015
643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,Pago,20,823,11,10,All Levels,0.7,2015-12-11,Musical Instruments,English,4.23,2015
801486,Playing Piano:  Popular Pieces Vol. II,Pago,150,1472,4,24,Beginner Level,1.5,2016-03-31,Musical Instruments,English,4.6,2016
455054,Ninja Chord Changes - Master your guitar chord changes,Pago,30,1327,11,13,Beginner Level,1.5,2015-03-29,Musical Instruments,English,4.7,2015
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,Gratis,0,924,4,18,Beginner Level,1.0,2017-06-29,Musical Instruments,English,4.4,2017
1253224,Pentatonic Scale Crash Course for Bass Guitar,Gratis,0,898,6,24,Intermediate Level,1.0,2017-06-15,Musical Instruments,English,3.9,2017
837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),Pago,50,1039,29,9,All Levels,1.5,2016-05-06,Musical Instruments,English,4.23,2016
631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,Pago,80,1474,10,102,All Levels,2.0,2015-10-20,Musical Instruments,English,4.5,2015
149728,Learn Jazz Piano Today,Pago,50,1167,66,44,All Levels,3.0,2014-01-24,Musical Instruments,English,4.6,2014
195576,Learn To Play The Drums Without A Drum Kit,Pago,25,1589,52,39,All Levels,2.0,2014-06-27,Musical Instruments,English,3.9,2014
1048302,Learn Travis Picking From Scratch,Pago,40,219,30,25,Intermediate Level,1.5,2017-01-01,Musical Instruments,English,5.0,2017
560662,Instant Harmonica - how to get single notes in 5 easy steps,Pago,20,835,10,7,Beginner Level,0.63,2015-07-22,Musical Instruments,English,4.7,2015
661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,Pago,70,747,5,28,All Levels,1.0,2015-11-10,Musical Instruments,English,4.5,2015
640496,Teaching Music : Start teaching an instrument successfully.,Pago,30,1337,5,18,Beginner Level,1.5,2015-10-16,Musical Instruments,English,4.6,2015
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,Gratis,0,530,11,13,Beginner Level,2.0,2017-05-04,Musical Instruments,English,4.4,2017
101498,Blues Guitar Lessons - From Texas To Carolina,Pago,20,1297,12,9,Intermediate Level,2.5,2013-10-13,Musical Instruments,English,4.9,2013
729464,Instant Harmonica - play the groovy Beatles Yesterday today!,Pago,40,295,7,14,All Levels,1.0,2016-04-25,Musical Instruments,English,4.23,2016
961630,Beginner Guitar Quick-Start Course,Gratis,0,2084,20,7,Beginner Level,1.0,2016-09-28,Musical Instruments,German,4.23,2016
544234,Mike G's Beginner Drum Course: Part 1,Pago,35,515,14,20,Beginner Level,3.0,2015-11-01,Musical Instruments,English,4.4,2015
517366,Guitar for Beginners - Learn the Basics,Pago,20,1026,13,19,Beginner Level,0.52,2015-06-12,Musical Instruments,English,4.23,2015
271652,How To Play The Djembe: For Beginners,Pago,30,414,18,19,All Levels,1.0,2014-11-11,Musical Instruments,English,4.7,2014
760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,Pago,45,198,21,15,All Levels,2.5,2016-02-12,Musical Instruments,English,4.4,2016
80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,Pago,40,250,24,39,Beginner Level,3.0,2013-09-05,Musical Instruments,English,4.6,2013
820086,Bass Guitar Lessons For Beginners,Pago,95,180,21,38,Beginner Level,2.5,2016-04-26,Musical Instruments,English,4.0,2016
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,Pago,50,128,10,18,All Levels,2.0,2016-11-27,Musical Instruments,English,4.3,2016
206332,Rock Drumset Grooves: Level 1,Pago,20,709,12,38,Beginner Level,2.0,2014-09-02,Musical Instruments,English,4.2,2014
624662,Guitar: The Next Level,Pago,55,117,12,10,Beginner Level,1.0,2015-10-02,Musical Instruments,English,4.23,2015
470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,Pago,50,305,39,108,Beginner Level,7.0,2015-04-16,Musical Instruments,English,4.23,2015
331970,Learn Oud 1 (No Prior Music Knowledge Required!),Pago,20,153,27,38,Beginner Level,3.5,2015-09-10,Musical Instruments,English,4.7,2015
705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,Pago,20,81,5,14,All Levels,1.0,2016-01-12,Musical Instruments,English,4.23,2016
932804,Improvise On The Piano In 30 Minutes,Pago,40,85,8,19,Beginner Level,1.5,2016-08-18,Musical Instruments,English,4.2,2016
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,Pago,35,73,9,45,All Levels,3.0,2017-02-13,Musical Instruments,English,4.23,2017
760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,Pago,45,178,21,11,All Levels,2.0,2016-02-13,Musical Instruments,English,4.3,2016
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,Pago,20,122,9,11,Beginner Level,0.63,2015-10-18,Musical Instruments,English,4.23,2015
371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,Pago,50,402,47,123,All Levels,7.5,2015-03-04,Musical Instruments,English,4.6,2015
636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,Pago,30,119,12,16,All Levels,1.5,2015-10-12,Musical Instruments,English,4.23,2015
564446,Instant Harmonica - play two Star Wars themes in 30 minutes ,Pago,20,605,21,11,Beginner Level,0.7,2015-07-28,Musical Instruments,English,4.23,2015
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,Pago,100,476,16,91,Beginner Level,4.0,2016-11-01,Musical Instruments,English,4.4,2016
324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,Pago,50,707,116,108,Beginner Level,7.0,2014-10-29,Musical Instruments,English,4.9,2014
1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,Pago,50,438,3,77,All Levels,1.5,2016-11-10,Musical Instruments,English,4.23,2016
40495,World's Fastest Piano Method - The Piano Revolution!,Pago,95,1199,58,31,Beginner Level,2.0,2013-02-18,Musical Instruments,English,4.3,2013
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,Pago,50,966,157,145,Beginner Level,7.5,2014-03-21,Musical Instruments,English,4.7,2014
338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,Pago,50,877,93,88,Beginner Level,6.0,2015-01-01,Musical Instruments,English,4.8,2015
104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",Pago,50,1504,15,14,All Levels,0.68,2013-10-15,Musical Instruments,English,4.2,2013
413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,Pago,95,1064,11,110,All Levels,2.5,2015-02-07,Musical Instruments,English,4.5,2015
1108666,Worship Piano: From Beginner to Pro,Pago,80,117,11,32,All Levels,3.0,2017-02-18,Musical Instruments,English,4.23,2017
692658,Easy to play Christmas Songs for Guitar,Pago,100,1229,8,11,All Levels,0.5,2015-12-12,Musical Instruments,English,4.7,2015
173776,Ultimate Blues Guitar Beginner Lessons,Pago,20,922,57,90,Beginner Level,10.5,2014-03-08,Musical Instruments,English,4.4,2014
1254852,How to Play Piano - Your First Lesson!,Gratis,0,662,7,13,Beginner Level,0.52,2017-06-24,Musical Instruments,English,4.9,2017
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,Pago,50,1732,6,34,Beginner Level,2.0,2015-10-16,Musical Instruments,English,3.5,2015
953442,Blues School! A Course For Beginners in Blues Piano & Improv,Pago,120,326,44,54,All Levels,3.0,2017-02-22,Musical Instruments,English,4.9,2017
648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,Pago,80,1284,6,99,All Levels,2.0,2015-10-26,Musical Instruments,English,4.6,2015
670640,31 Day Guitar Challenge,Pago,40,1029,22,32,Beginner Level,3.5,2015-11-30,Musical Instruments,English,4.3,2015
403078,Percussive Fingerstyle Guitar,Pago,50,886,43,74,Intermediate Level,1.5,2015-02-02,Musical Instruments,English,5.0,2015
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,Pago,50,1213,158,77,Beginner Level,5.0,2014-03-03,Musical Instruments,English,4.4,2014
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",Pago,100,1605,19,52,Beginner Level,2.0,2015-02-13,Musical Instruments,English,4.2,2015
20387,Guitar Insanity Workout - Eatmystrings!,Pago,50,2673,17,29,All Levels,2.5,2012-07-06,Musical Instruments,English,4.23,2012
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,Pago,100,1987,7,43,Beginner Level,3.0,2016-02-01,Musical Instruments,English,4.5,2016
783292,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,Pago,75,1052,6,43,Intermediate Level,0.5,2016-03-11,Musical Instruments,English,3.0,2016
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,Pago,50,1548,10,20,Beginner Level,2.0,2015-09-24,Musical Instruments,English,4.8,2015
147404,Guitar Fretboard Mastery for the Blues Guitarist,Pago,20,257,6,5,All Levels,1.0,2014-01-16,Musical Instruments,English,4.8,2014
260900,Quick & Easy Piano Chords: Play more songs with more chords,Pago,55,1818,4,90,Beginner Level,2.5,2014-07-17,Musical Instruments,English,3.7,2014
563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,Pago,40,543,4,12,Beginner Level,1.0,2015-07-24,Musical Instruments,English,4.23,2015
743674,Piano With Willie: Blues n' Boogie Vol. 2,Pago,40,95,8,11,Intermediate Level,2.5,2016-04-13,Musical Instruments,English,4.6,2016
71912,Have Fun with Beginner Blues Piano,Pago,75,321,24,27,All Levels,2.5,2013-08-05,Musical Instruments,English,4.5,2013
1186514,Learn to Play Harp: Beginners Course,Gratis,0,408,7,10,Beginner Level,0.68,2017-04-28,Musical Instruments,English,4.4,2017
1104494,Instant Harmonica - play this classic 8 bar blues tune!,Pago,40,43,4,13,All Levels,1.0,2017-04-23,Musical Instruments,English,4.23,2017
764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,Pago,45,239,30,49,All Levels,6.0,2016-02-16,Musical Instruments,English,4.7,2016
808292,Take your double bass drum technique to the next level,Pago,40,584,7,196,Intermediate Level,5.5,2016-05-16,Musical Instruments,English,4.9,2016
630734,How To Play The Cajon: For Beginners,Pago,30,144,15,25,All Levels,1.5,2015-12-18,Musical Instruments,English,4.6,2015
757284,Slide Guitar- Slide Soloing Essentials,Pago,50,297,20,17,All Levels,3.0,2016-02-11,Musical Instruments,English,4.7,2016
356060,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,Pago,60,1137,4,45,All Levels,1.0,2016-02-23,Musical Instruments,English,4.6,2016
1045886,Learn Acoustic Guitar for Worship,Pago,40,86,18,26,Beginner Level,2.0,2017-01-23,Musical Instruments,English,4.6,2017
939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,Pago,70,98,18,31,Intermediate Level,2.5,2016-12-13,Musical Instruments,English,4.23,2016
873386,Guitar Lessons: The Essential Beginner & Intermediate Course,Gratis,0,2566,39,23,All Levels,2.0,2016-06-10,Musical Instruments,English,4.23,2016
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,Pago,40,55,8,13,Beginner Level,1.0,2017-01-24,Musical Instruments,English,4.23,2017
624118,Music Fundamentals: Learn Beatmaking with Pen Tapping,Pago,200,537,2,22,All Levels,2.0,2015-11-13,Musical Instruments,English,4.23,2015
149716,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",Pago,115,595,20,33,All Levels,2.0,2015-02-09,Musical Instruments,English,4.2,2015
585946,Beginner Guitar Lessons by Paul Gronow,Pago,50,659,4,46,All Levels,3.5,2016-03-02,Musical Instruments,English,4.2,2016
876396,Guitar Fretboard Secrets,Pago,55,186,13,35,Intermediate Level,2.0,2016-12-01,Musical Instruments,English,4.1,2016
263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,Pago,50,460,27,131,Beginner Level,8.0,2014-10-29,Musical Instruments,English,4.23,2014
759972,150 Rock Guitar Licks You MUST Know,Pago,45,252,14,21,All Levels,4.5,2016-02-19,Musical Instruments,English,4.4,2016
893056,Didgeridoo - from zero to HERO! Part One - beginning,Pago,35,87,11,38,Beginner Level,3.0,2016-07-02,Musical Instruments,English,4.8,2016
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,Pago,50,1720,9,26,Beginner Level,2.5,2014-10-29,Musical Instruments,English,3.6,2014
769518,Instant Harmonica - play the groovy Valens La Bamba now!,Pago,20,390,4,10,Beginner Level,0.73,2016-02-22,Musical Instruments,English,4.23,2016
806638,Blues Master - Beginner's Techniques Piano Course,Gratis,0,2618,41,16,All Levels,1.5,2016-03-29,Musical Instruments,English,4.1,2016
467408,"How to play Djembe, Drums & Rhythm. Level 2",Pago,40,390,14,36,Intermediate Level,2.0,2015-07-23,Musical Instruments,English,4.9,2015
567558,Instant Harmonica - play Amazing Grace with grace and ease!,Pago,40,496,6,14,Beginner Level,1.0,2015-08-01,Musical Instruments,English,4.5,2015
854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,Pago,40,341,7,23,All Levels,1.5,2016-06-17,Musical Instruments,English,4.23,2016
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,Pago,100,97,5,12,Beginner Level,1.0,2017-04-19,Musical Instruments,English,4.23,2017
27681,Piano Improvisation from Day One,Pago,20,1249,37,21,All Levels,3.0,2013-03-01,Musical Instruments,English,3.9,2013
412970,Classical Guitar Essentials - The Basics Part 1,Pago,65,861,19,52,Beginner Level,4.5,2016-05-04,Musical Instruments,English,4.8,2016
344234,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,Pago,60,973,8,74,All Levels,2.0,2016-02-01,Musical Instruments,English,4.7,2016
692812,Play all major scales by ear - no notation required!,Pago,40,868,8,62,Beginner Level,3.5,2015-12-15,Musical Instruments,English,4.23,2015
933666,How to play in a local Irish music session with confidence,Pago,40,193,5,8,All Levels,1.0,2016-08-18,Musical Instruments,English,4.8,2016
645202,The Total Beginner's Guitar Course,Gratis,0,9193,357,17,Beginner Level,1.5,2016-03-24,Musical Instruments,English,4.6,2016
65033,Virtual Piano Lessons - A New Way To Learn Piano,Pago,50,5830,29,12,All Levels,1.0,2013-07-21,Musical Instruments,English,4.23,2013
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),Pago,20,1224,19,20,Beginner Level,1.0,2015-07-10,Musical Instruments,English,4.1,2015
19421,Free Beginner Electric Guitar Lessons,Gratis,0,101154,1042,95,Beginner Level,4.5,2012-06-15,Musical Instruments,English,4.23,2012
897162,101 Awesome Rockabilly Guitar Licks,Pago,40,407,64,33,Intermediate Level,2.5,2016-08-10,Musical Instruments,English,4.6,2016
955914,A beginner`s guide to fingerpicking and strumming guitar',Gratis,0,3481,29,20,Beginner Level,2.0,2016-09-13,Musical Instruments,English,3.5,2016
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",Pago,40,124,8,14,Beginner Level,1.0,2017-03-29,Musical Instruments,English,4.8,2017
551170,Your First Course on Piano,Pago,70,2002,34,33,Beginner Level,4.0,2015-07-16,Musical Instruments,English,4.4,2015
198690,Acoustic Guitar Basics,Gratis,0,14495,224,21,Beginner Level,2.0,2014-08-07,Musical Instruments,English,4.6,2014
657518,Cracking the Violin Code!,Pago,120,746,82,40,All Levels,5.5,2015-11-17,Musical Instruments,English,4.7,2015
708696,Instant Bodhran - part one; learn the basics of drumming now,Pago,30,920,31,9,Beginner Level,1.0,2016-01-12,Musical Instruments,English,4.9,2016
1007396,"Play The Piano By Ear | Master Class, Learn By Doing",Pago,175,362,38,27,All Levels,2.5,2016-11-12,Musical Instruments,English,4.2,2016
505126,Discover Classical Guitar Level 2   ,Pago,75,927,35,123,Intermediate Level,11.5,2015-09-01,Musical Instruments,English,4.7,2015
574428,Fingerpicking Classics - Great songs played fingerstyle!,Pago,20,953,11,13,All Levels,2.0,2015-08-07,Musical Instruments,English,3.6,2015
602450,6 Must Know Tricks to Successful Solos,Pago,35,469,38,30,All Levels,4.0,2015-09-28,Musical Instruments,English,4.2,2015
895244,CAGED System for Guitar (Guitar Lessons from Lutz Academy),Pago,50,450,15,7,All Levels,1.5,2016-07-25,Musical Instruments,English,4.23,2016
342398,Learn the Violin - No Music Experience Necessary!,Pago,120,600,27,30,Beginner Level,3.0,2015-09-02,Musical Instruments,English,4.5,2015
552700,Your Second Course on Piano: Two Handed Playing,Pago,70,1018,12,22,Beginner Level,5.0,2015-10-26,Musical Instruments,English,4.2,2015
175278,How to Design Your Own Guitar,Pago,50,181,34,32,All Levels,5.0,2014-06-25,Musical Instruments,English,4.8,2014
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,Gratis,0,8240,31,6,Intermediate Level,1.5,2013-11-23,Musical Instruments,English,4.5,2013
365292,Play Sonny Terry style on Harmonica and dazzle your friends!,Pago,200,582,49,51,All Levels,5.5,2014-12-18,Musical Instruments,English,4.9,2014
42251,Blues and Advanced Guitar Lessons,Pago,85,1235,46,131,All Levels,7.5,2013-06-10,Musical Instruments,English,4.6,2013
446478,Learn basics of South Indian Carnatic Flute Step by Step ,Pago,150,380,113,49,Beginner Level,4.0,2015-04-15,Musical Instruments,English,4.23,2015
132570,Basic Piano Hymn Playing,Pago,20,1842,21,28,Beginner Level,1.5,2013-12-12,Musical Instruments,English,3.5,2013
288942,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,Pago,35,3137,18,68,All Levels,1.5,2014-09-18,Musical Instruments,English,4.7,2014
1105794,Piano Music Theory (Back To Basics) by JFilt,Gratis,0,4967,308,12,Beginner Level,0.5,2017-02-13,Musical Instruments,English,4.7,2017
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,Pago,50,2154,40,16,Beginner Level,1.0,2015-07-06,Musical Instruments,English,4.6,2015
956102,Guitar Lessons for complete beginners - super simple and fun,Pago,20,936,9,12,Beginner Level,0.67,2016-09-12,Musical Instruments,French,4.23,2016
902476,CAGED Pentatonic System for Guitar - Level 3,Pago,45,1224,17,32,All Levels,1.5,2016-09-28,Musical Instruments,English,4.7,2016
1051856,Classical Guitar Essentials - The Basics Part 2,Pago,95,1030,1,44,Intermediate Level,4.5,2017-03-03,Musical Instruments,English,4.9,2017
583752,Introduction to Piano - By PGN Piano!,Gratis,0,14922,772,8,Beginner Level,0.67,2015-08-16,Musical Instruments,Spanish,4.23,2015
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,Pago,50,2788,52,41,Beginner Level,1.5,2015-07-01,Musical Instruments,English,4.6,2015
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,Pago,20,2686,10,32,Beginner Level,6.0,2016-02-02,Musical Instruments,English,4.4,2016
1010274,Drumming Accelerator: How To Get The Best Start Possible,Pago,200,1594,4,34,Beginner Level,1.5,2017-04-18,Musical Instruments,English,4.23,2017
998100,Play Piano 4: Improvise on popular song Yesterday chords,Pago,50,1018,4,63,All Levels,1.5,2016-10-30,Musical Instruments,English,4.7,2016
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,Pago,50,1194,9,29,Beginner Level,2.0,2017-05-02,Musical Instruments,English,5.0,2017
1266892,Getting Started with the Guitar in 5 Days,Gratis,0,270,1,24,Beginner Level,1.5,2017-07-03,Musical Instruments,English,4.23,2017
762374,Guitar Lessons - String Bending And Vibrato Essentials,Gratis,0,3325,28,5,All Levels,1.0,2016-02-15,Musical Instruments,English,4.7,2016
743634,Piano With Willie: Blues n' Boogie Vol. 1,Pago,40,172,26,15,Intermediate Level,2.5,2016-04-13,Musical Instruments,English,4.5,2016
663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,Pago,70,834,3,35,All Levels,1.0,2015-11-10,Musical Instruments,English,4.5,2015
475914,Chugging - it don't mean a thing if it ain't got that swing!,Pago,200,382,21,25,All Levels,2.5,2015-04-20,Musical Instruments,English,4.23,2015
831294,Make Your Own Ukulele,Pago,85,452,5,23,All Levels,4.5,2016-08-29,Musical Instruments,English,4.23,2016
364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",Gratis,0,5543,107,29,All Levels,4.0,2015-03-03,Musical Instruments,English,4.23,2015
1105904,Learn How To Play 25 Classic Hip Hop Songs,Pago,25,153,9,27,All Levels,2.5,2017-02-13,Musical Instruments,English,4.6,2017
242382,Learn Beethoven's Fur Elise on Piano,Pago,20,1582,11,6,All Levels,0.48,2014-06-13,Musical Instruments,English,4.23,2014
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,Pago,20,560,8,9,Beginner Level,1.0,2016-03-18,Musical Instruments,English,4.5,2016
773016,Piano With Willie Building Technique with Scales Vol. 1,Pago,40,111,15,12,All Levels,1.5,2016-04-13,Musical Instruments,English,4.9,2016
672894,Christmas Piano Songs For The Very Beginner Vol. I,Pago,40,1060,3,15,Beginner Level,1.5,2015-11-22,Musical Instruments,English,4.23,2015
1132694,Introduction to Gypsy Jazz Guitar,Pago,95,452,10,18,All Levels,2.5,2017-05-14,Musical Instruments,English,4.8,2017
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",Pago,45,2346,11,14,All Levels,0.65,2014-10-08,Musical Instruments,English,4.9,2014
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,Pago,100,103,2,11,All Levels,1.0,2017-05-31,Musical Instruments,English,4.1,2017
